[majority bias shortest route] vehID=newveh_ShelterA_2_294_38, current_edgeID=E11, reroute_start_edgeID=-E11, current_target=ShelterA_2, selected_shelter=ShelterA_2, selected_edge=E13, distance=1397.76, candidates=[(1397.760131159046, 'ShelterA_2', 'E13'), (3639.190131159045, 'ShelterA_1', 'E16')]
[majority bias shortest route] vehID=init_ShelterA_2_381, current_edgeID=E11, reroute_start_edgeID=-E11, current_target=ShelterA_2, selected_shelter=ShelterA_2, selected_edge=E13, distance=1382.64, candidates=[(1382.6363265012428, 'ShelterA_2', 'E13'), (3624.066326501242, 'ShelterA_1', 'E16')]
[majority bias shortest route] vehID=init_ShelterA_2_384, current_edgeID=E11, reroute_start_edgeID=-E11, current_target=ShelterA_2, selected_shelter=ShelterA_2, selected_edge=E13, distance=1395.84, candidates=[(1395.8375872395093, 'ShelterA_2', 'E13'), (3637.267587239509, 'ShelterA_1', 'E16')]
[majority bias shortest route] vehID=init_ShelterA_2_392, current_edgeID=E11, reroute_start_edgeID=-E11, current_target=ShelterA_2, selected_shelter=ShelterA_2, selected_edge=E13, distance=1367.08, candidates=[(1367.07971412918, 'ShelterA_2', 'E13'), (3608.5097141291794, 'ShelterA_1', 'E16')]
[majority bias shortest route] vehID=init_ShelterA_2_327, current_edgeID=E2, reroute_start_edgeID=-E2, current_target=ShelterA_2, selected_shelter=ShelterA_2, selected_edge=E13, distance=1453.57, candidates=[(1453.5673186587621, 'ShelterA_2', 'E13'), (3694.997318658761, 'ShelterA_1', 'E16')]
[majority bias shortest route] vehID=init_ShelterA_2_397, current_edgeID=E11, reroute_start_edgeID=-E11, current_target=ShelterA_2, selected_shelter=ShelterA_2, selected_edge=E13, distance=1374.58, candidates=[(1374.5828840214858, 'ShelterA_2', 'E13'), (3616.012884021485, 'ShelterA_1', 'E16')]
[majority bias shortest route] vehID=newveh_ShelterA_2_337_59, current_edgeID=E11, reroute_start_edgeID=-E11, current_target=ShelterA_2, selected_shelter=ShelterA_2, selected_edge=E13, distance=1345.59, candidates=[(1345.5853487538345, 'ShelterA_2', 'E13'), (3587.015348753834, 'ShelterA_1', 'E16')]
[majority bias shortest route] vehID=newveh_ShelterA_2_340_64, current_edgeID=E11, reroute_start_edgeID=-E11, current_target=ShelterA_2, selected_shelter=ShelterA_2, selected_edge=E13, distance=1337.07, candidates=[(1337.070301808941, 'ShelterA_2', 'E13'), (3578.5003018089405, 'ShelterA_1', 'E16')]
[majority bias shortest route] vehID=init_ShelterA_2_399, current_edgeID=E11, reroute_start_edgeID=-E11, current_target=ShelterA_2, selected_shelter=ShelterA_2, selected_edge=E13, distance=1375.66, candidates=[(1375.6594281312732, 'ShelterA_2', 'E13'), (3617.0894281312726, 'ShelterA_1', 'E16')]
[majority bias shortest route] vehID=newveh_ShelterA_2_339_63, current_edgeID=E11, reroute_start_edgeID=-E11, current_target=ShelterA_2, selected_shelter=ShelterA_2, selected_edge=E13, distance=1367.22, candidates=[(1367.21572115663, 'ShelterA_2', 'E13'), (3608.645721156629, 'ShelterA_1', 'E16')]
[majority bias shortest route] vehID=init_ShelterA_2_309, current_edgeID=E2, reroute_start_edgeID=-E2, current_target=ShelterA_2, selected_shelter=ShelterA_2, selected_edge=E13, distance=1507.04, candidates=[(1507.0429551861887, 'ShelterA_2', 'E13'), (3748.472955186188, 'ShelterA_1', 'E16')]
[majority bias shortest route] vehID=init_ShelterA_2_361, current_edgeID=E2, reroute_start_edgeID=-E2, current_target=ShelterA_2, selected_shelter=ShelterA_2, selected_edge=E13, distance=1514.92, candidates=[(1514.9202198522864, 'ShelterA_2', 'E13'), (3756.350219852285, 'ShelterA_1', 'E16')]
[majority bias shortest route] vehID=init_ShelterA_2_386, current_edgeID=E2, reroute_start_edgeID=-E2, current_target=ShelterA_2, selected_shelter=ShelterA_2, selected_edge=E13, distance=1477.37, candidates=[(1477.372020218771, 'ShelterA_2', 'E13'), (3718.8020202187704, 'ShelterA_1', 'E16')]
[majority bias shortest route] vehID=init_ShelterA_2_394, current_edgeID=E2, reroute_start_edgeID=-E2, current_target=ShelterA_2, selected_shelter=ShelterA_2, selected_edge=E13, distance=1459.79, candidates=[(1459.7908161223763, 'ShelterA_2', 'E13'), (3701.2208161223757, 'ShelterA_1', 'E16')]
[majority bias shortest route] vehID=newveh_ShelterA_2_376_103, current_edgeID=E10, reroute_start_edgeID=-E10, current_target=ShelterA_2, selected_shelter=ShelterA_2, selected_edge=E13, distance=1266.42, candidates=[(1266.4204712791995, 'ShelterA_2', 'E13'), (3507.8504712791987, 'ShelterA_1', 'E16')]
[majority bias shortest route] vehID=init_ShelterA_2_385, current_edgeID=E2, reroute_start_edgeID=-E2, current_target=ShelterA_2, selected_shelter=ShelterA_2, selected_edge=E13, distance=1509.32, candidates=[(1509.3219960835409, 'ShelterA_2', 'E13'), (3750.7519960835402, 'ShelterA_1', 'E16')]
[majority bias shortest route] vehID=init_ShelterA_2_396, current_edgeID=E2, reroute_start_edgeID=-E2, current_target=ShelterA_2, selected_shelter=ShelterA_2, selected_edge=E13, distance=1511.87, candidates=[(1511.874821216906, 'ShelterA_2', 'E13'), (3753.3048212169047, 'ShelterA_1', 'E16')]
[majority bias shortest route] vehID=newveh_ShelterA_2_326_70, current_edgeID=E2, reroute_start_edgeID=-E2, current_target=ShelterA_2, selected_shelter=ShelterA_2, selected_edge=E13, distance=1494.79, candidates=[(1494.792674301006, 'ShelterA_2', 'E13'), (3736.2226743010046, 'ShelterA_1', 'E16')]
[majority bias shortest route] vehID=init_ShelterA_2_307, current_edgeID=E3, reroute_start_edgeID=-E3, current_target=ShelterA_2, selected_shelter=ShelterA_2, selected_edge=E13, distance=1579.72, candidates=[(1579.7213165227663, 'ShelterA_2', 'E13'), (3821.151316522765, 'ShelterA_1', 'E16')]
[majority bias shortest route] vehID=newveh_ShelterA_2_327_113, current_edgeID=E6, reroute_start_edgeID=-E6, current_target=ShelterA_2, selected_shelter=ShelterA_2, selected_edge=E13, distance=1150.93, candidates=[(1150.9310022473016, 'ShelterA_2', 'E13'), (3392.361002247301, 'ShelterA_1', 'E16')]
[majority bias shortest route] vehID=init_ShelterA_2_313, current_edgeID=E3, reroute_start_edgeID=-E3, current_target=ShelterA_2, selected_shelter=ShelterA_2, selected_edge=E13, distance=1595.35, candidates=[(1595.3479410583057, 'ShelterA_2', 'E13'), (3836.777941058305, 'ShelterA_1', 'E16')]
[majority bias shortest route] vehID=init_ShelterA_2_368, current_edgeID=E3, reroute_start_edgeID=-E3, current_target=ShelterA_2, selected_shelter=ShelterA_2, selected_edge=E13, distance=1585.90, candidates=[(1585.8967906472737, 'ShelterA_2', 'E13'), (3827.3267906472724, 'ShelterA_1', 'E16')]
[majority bias shortest route] vehID=newveh_ShelterA_2_384_111, current_edgeID=E10, reroute_start_edgeID=-E10, current_target=ShelterA_2, selected_shelter=ShelterA_2, selected_edge=E13, distance=1249.07, candidates=[(1249.0703282214579, 'ShelterA_2', 'E13'), (3490.500328221457, 'ShelterA_1', 'E16')]
[majority bias shortest route] vehID=newveh_ShelterA_2_392_112, current_edgeID=E10, reroute_start_edgeID=-E10, current_target=ShelterA_2, selected_shelter=ShelterA_2, selected_edge=E13, distance=1259.58, candidates=[(1259.5833007738086, 'ShelterA_2', 'E13'), (3501.013300773808, 'ShelterA_1', 'E16')]
[majority bias shortest route] vehID=newveh_ShelterA_2_329_52, current_edgeID=E3, reroute_start_edgeID=-E3, current_target=ShelterA_2, selected_shelter=ShelterA_2, selected_edge=E13, distance=1607.73, candidates=[(1607.7274061079058, 'ShelterA_2', 'E13'), (3849.157406107905, 'ShelterA_1', 'E16')]
[majority bias shortest route] vehID=newveh_ShelterA_2_341_86, current_edgeID=E11, reroute_start_edgeID=-E11, current_target=ShelterA_2, selected_shelter=ShelterA_2, selected_edge=E13, distance=1373.15, candidates=[(1373.1488964982834, 'ShelterA_2', 'E13'), (3614.5788964982826, 'ShelterA_1', 'E16')]
[majority bias shortest route] vehID=newveh_ShelterA_2_346_93, current_edgeID=E2, reroute_start_edgeID=-E2, current_target=ShelterA_2, selected_shelter=ShelterA_2, selected_edge=E13, distance=1470.58, candidates=[(1470.5815072186601, 'ShelterA_2', 'E13'), (3712.0115072186595, 'ShelterA_1', 'E16')]
